check_id,shop_name,datetime,sum
2703,НАРВА,2018-01-25 10:24:00,393.0
2704,НАРВА,2018-01-25 10:08:00,1246.0
2705,СПб-Электро,2018-01-24 09:40:00,767.7
2706,Максидом,2018-01-23 20:43:00,480.0
2707,ТД Интерторг,2018-01-24 23:50:00,344.5
2708,ТД Интерторг,2018-01-25 01:49:00,94.5
2717,Лента,2018-01-23 14:23:00,102.0
2718,Био-Веста М,2018-01-23 13:34:00,264.0
2719,Лента,2018-01-21 18:02:00,4093.0
2720,Тандер,2018-01-25 16:40:00,385.29
2721,Тандер,2018-01-16 14:06:00,522.18
2722,Тандер,2018-01-25 16:32:00,359.0
2723,ВИKТОРИЯ,2018-01-25 16:12:00,30.0
2724,Не известно,2018-01-25 18:24:00,828.0
2725,Пятью пять,2018-01-25 19:12:00,317.04
2726,ДЕТСКИЙ МИР,2018-01-25 17:42:00,674.0
2727,СОЮЗ СВЯТОГО ИОАННА ВОИНА,2018-01-25 18:55:00,735.12
2728,ТПК,2018-01-22 16:55:00,155.0
2729,ЛАГИДЖ СЕРВИС,2018-01-22 13:11:00,230.0
2730,,2018-01-25 17:25:00,100.0
2731,Шелл Нефть,2018-01-25 13:42:00,1432.65
2732,АШАН,2018-01-25 16:49:00,2115.4
2733,Сатурн,2017-12-24 11:29:00,2999.0
2734,Не известно,2018-01-25 19:50:00,878.46
2741,Kорнели Фудс,2018-01-23 15:08:00,4699.0
2742,Дикси Юг,2018-01-25 20:50:00,69.83
2743,Агроторг,2018-01-25 20:39:00,195.0
2757,ТД Интерторг,2018-01-25 14:52:00,1034.5
2758,ГАЛАКТИОН,2018-01-25 19:32:52,69.1
2766,НОВГОРОДНЕФТЕПРОДУКТ,2017-11-13 16:37:00,1012.99
2767,Не известно,2018-01-25 00:11:00,1224.0
2782,АГРОАСПЕКТ,2018-01-25 19:26:00,613.0
2783,АГРОАСПЕКТ,2018-01-21 16:39:00,524.0
2784,Не известно,2018-01-22 15:21:00,555.92
2785,,2018-01-23 21:49:00,20.0
2786,Авоська-два,2018-01-25 21:11:00,1188.0
2787,МЯСНОВЪ - 77,2018-01-15 17:09:00,381.0
2788,АГРОАСПЕКТ,2018-01-24 18:26:00,1413.41
2789,АГРОАСПЕКТ,2018-01-21 14:50:00,1437.0
2790,Лента,2018-01-16 19:16:00,615.0
2791,АРСКНЕФТЕПРОДУКТ,2018-01-25 07:16:00,1000.0
2792,Не известно,2018-01-25 20:00:00,53.0
2793,МЕРКУРИЙ,2018-01-25 19:04:00,151.23
2794,СТРОЙТОРГ,2018-01-25 21:05:00,842.78
2795,Не известно,2018-01-26 10:50:00,171.8
2796,Бэст Прайс,2018-01-25 18:08:00,55.0
2797,Бэст Прайс,2018-01-25 18:08:00,50.0
2798,Гиперглобус,2018-01-22 15:40:00,2012.3
2800,ТД Нефтьмагистраль,2018-01-22 19:01:00,1930.0
2802,"СемьЯ на Мира, 41",2018-01-26 15:47:00,1912.0
2803,Большая СемьЯ,2018-01-20 20:00:00,4184.43
2804,"СемьЯ на Мира, 41",2018-01-18 21:53:00,1912.5
2805,ТД Перекресток,2018-01-25 15:50:00,1212.2
2806,"СемьЯ на Мира, 41",2018-01-24 19:05:00,1039.05
2807,НАС,2018-01-26 17:18:00,138.9
2808,О ЧМПЗ,2018-01-26 15:03:00,970.9
2809,АГРОТОРГ,2018-01-25 20:33:00,27.0
2810,<Сделай Своими Руками>,2018-01-22 11:47:00,1116.8
2811,АГРОТОРГ,2018-01-22 12:50:00,261.19
2812,Тандер,2018-01-26 15:29:00,186.0
2813,ЛУКОЙЛ-Северо-Западнефтепродукт,2018-01-26 09:15:00,1000.91
2814,АГРОТОРГ,2018-01-26 13:55:00,1298.25
2815,Бирюлево Ритейл,2018-01-26 13:28:00,522.0
2816,Леруа Мерлен Восток,2018-01-25 15:39:00,557.0
2817,АГРОТОРГ,2018-01-24 14:00:00,340.7
2818,Не известно,2017-11-23 12:38:00,165.0
2819,Т и К Продукты,2018-01-05 02:31:00,399.5
2822,Тандер,2018-01-26 18:38:00,488.3
2823,ФОРМАТ,2018-01-21 10:35:04,115.7
2824,Тандер,2018-01-26 18:19:00,612.0
2826,ИП Архипов Сергей Георгиевич,2018-01-20 17:33:00,584.1
2827,Лента,2018-01-20 16:48:00,1292.0
2828,Не известно,2018-01-26 18:43:00,588.85
2829,Бэст Прайс,2018-01-24 14:16:00,50.0
2830,Агроторг,2018-01-26 18:57:00,111.9
2831,,2018-01-26 19:25:00,1139.5
2837,Мегафон Ритейл,2018-01-26 19:17:00,1000.0
2840,Союз Св. Иоанна Воина,2018-01-26 18:13:00,1006.43
2844,Союз Св. Иоанна Воина,2018-01-26 19:49:00,355.4
2845,ДИКСИ Юг,2018-01-26 18:25:05,1100.3
2846,Союз Св. Иоанна Воина,2018-01-25 19:52:00,181.4
2847,Газпромнефть-Центр,2018-01-26 14:11:00,1195.64
2848,RESERVED т.8 (499) 653-55-65 д. 6912013,2018-01-26 19:42:00,499.0
2850,Не известно,2018-01-26 18:57:00,1159.0
2851,Не известно,2018-01-02 16:58:00,802.03
2852,Не известно,2018-01-04 23:16:00,645.6
2853,ТД Интерторг,2018-01-26 20:37:00,474.0
2854,Неотрейд,2018-01-24 13:41:00,100.3
2855,Первоцвет,2018-01-26 17:15:00,1421.0
2856,ННК-Приморнефтепродукт,2018-01-14 20:57:00,999.86
2857,ННК-Приморнефтепродукт,2018-01-11 09:12:00,1000.0
2858,ННК-Приморнефтепродукт,2018-01-26 18:56:00,1000.0
2859,Не известно,2018-01-24 14:17:00,470.6
2860,Не известно,2018-01-21 17:27:00,670.3
2861,Дикси ЮГ,2018-01-26 15:31:00,296.92
2862,Не известно,2018-01-26 18:41:00,366.19
2863,Не известно,2018-01-23 15:32:00,687.73
2864,Не известно,2018-01-25 18:54:00,55.8
2865,Торг ДВ,2018-01-26 22:21:00,434.74
2866,Правильные игрушки,2018-01-16 20:51:00,1983.0
2867,Индивидуальный Предприниматель Деринг А.В.,2018-01-23 12:09:00,319.0
2868,ОЛДИ3,2018-01-26 15:48:00,220.0
2869,Пулл энд Беар СНГ,2018-01-26 18:40:00,2999.0
2870,ТК Прогресс,2018-01-25 14:23:03,934.0
2880,Союз Св. Иоанна Воина,2018-01-13 19:22:00,647.37
2881,НОРМА,2018-01-24 15:57:00,158.0
2882,Не известно,2018-01-27 08:38:00,124.2
2883,Не известно,2018-01-23 21:31:00,1037.0
2884,ТД Перекресток,2018-01-26 20:44:00,977.53
2885,ТД Перекресток,2018-01-26 09:57:00,878.99
2886,ТЕХНОПАРK-Центр,2018-01-03 10:45:00,23990.0
2888,КОРПОРАЦИЯ ГРИНН,2018-01-04 18:47:00,1671.8
2889,Не известно,2018-01-04 16:10:00,404.6
2890,Деликатеска,2018-01-06 00:36:00,1376.9
2891,Лента,2018-01-13 10:29:00,3086.0
2892,Агроторг,2018-01-08 12:53:00,539.54
2893,Деликатеска,2018-01-10 15:35:00,736.16
2894,,2017-11-04 10:32:00,231.0
2895,Лента,2018-01-24 16:43:00,2475.0
2896,Дикси ЮГ,2018-01-17 15:00:00,413.94
2897,Тарасевич И.Ю.,2018-01-15 15:18:00,260.0
2898,Лукойл-Пермнефтепродукт,2018-01-26 10:43:00,1850.87
2899,Не известно,2018-01-24 14:56:00,2035.0
2900,АПТЕКА-А.в.е,2018-01-27 13:09:00,718.74
2901,Не известно,2018-01-27 15:15:00,714.35
2902,Лента,2017-12-04 19:20:00,3495.0
2903,Тандер,2017-12-02 18:44:00,397.0
2904,Не известно,2018-01-26 15:47:00,300.0
2910,Не известно,2018-01-24 13:17:00,172.6
2911,Домовит,2018-01-21 12:08:00,480.0
2912,Виктория Балтия,2018-01-23 14:08:00,81.0
2913,ТД Перекресток,2018-01-24 13:53:00,312.6
2914,Авоська-два,2018-01-24 14:16:00,141.0
2915,Не известно,2018-01-25 12:36:00,203.8
2916,Не известно,2018-01-24 12:01:00,227.14
2917,<Тандер>,2018-01-22 10:36:00,96.56
2918,Общество с ограниченной ответственностью БИЛЛА,2018-01-24 14:33:00,347.22
2919,Агроаспект,2018-01-22 11:54:00,149.23
2920,Не известно,2018-01-22 12:29:00,297.77
2921,Не известно,2018-01-21 18:26:00,55.8
2922,Лента,2018-01-19 13:36:00,103.0
2923,Не известно,2018-01-19 12:56:00,490.38
2924,<Тандер>,2018-01-22 10:31:00,232.89
2925,Не известно,2018-01-16 16:02:00,5613.95
2926,Не известно,2018-01-26 13:53:00,436.0
2927,Не известно,2018-01-09 17:46:00,3521.87
2928,Не известно,2018-01-23 18:17:00,3061.0
2929,Не известно,2017-12-28 12:02:00,1762.49
2930,Кораблик-Р,2017-12-18 15:16:08,1455.0
2931,Не известно,2017-12-26 13:30:00,4994.81
2932,Аджента,2018-01-09 16:42:00,383.0
2933,Общество с Ограниченной Ответственностью <ОнЛайн Трейд>,2017-12-18 14:37:00,4500.0
2934,Айкрафт Люкс,2017-12-20 13:58:00,590.0
2935,АШАН,2017-12-18 16:30:00,2207.81
2937,Не известно,2017-12-20 13:01:00,21.0
2940,АШАН,2018-01-27 16:23:00,1749.64
2941,Эркафарм Северо-запад,2018-01-24 00:48:00,221.0
2942,Дикси Юг,2018-01-23 20:53:00,1306.74
2943,ТД Интерторг,2018-01-27 17:55:00,575.0
2944,Нива,2018-01-27 20:42:48,133.5
2954,АШАН,2018-01-27 14:45:00,2823.67
2955,Бэст Прайс,2018-01-27 17:52:00,347.0
2956,Не известно,2018-01-27 21:43:00,661.62
2959,Одежда 3000,2018-01-27 17:27:16,1008.0
2960,ТД Интерторг,2018-01-27 20:06:00,134.5
2961,ТД Интерторг,2018-01-27 20:10:00,758.5
2962,ИП МУРОМЕЦ В.И.,2018-01-27 22:52:00,276.0
2963,Брянскфармация,2018-01-26 18:31:00,195.7
2964,Агроторг,2018-01-25 18:32:00,26.0
2966,Ритейл,2018-01-22 17:38:57,311.5
2967,Брянскфармация,2018-01-26 17:33:00,498.86
2972,Не известно,2018-01-25 11:26:00,135.07
2973,АТАK,2018-01-26 22:09:00,572.8
2977,МЕРИДИАНА,2018-01-28 12:13:00,361.12
2978,О`КЕЙ,2018-01-09 21:24:00,1298.0
2979,Не известно,2018-01-27 20:38:00,256.0
2980,Не известно,2018-01-27 19:22:00,361.43
2981,Лента,2018-01-27 11:06:00,3169.0
2982,ГРАМОТА,2018-01-28 11:36:33,723.0
2983,ГРАМОТА,2018-01-28 10:51:52,801.0
2985,Не известно,2018-01-28 10:43:00,94.45
2986,АПТЕКА-А.в.е-1,2018-01-25 18:04:00,130.78
2992,Призма,2018-01-28 12:24:00,529.9
2993,Лента,2018-01-28 12:17:00,1257.0
2994,БУРГЕР РУС,2018-01-27 11:18:00,259.0
2995,Дикси ЮГ,2018-01-28 13:03:00,816.73
2996,Тандер,2018-01-26 17:23:00,288.47
2998,Альфа Владимир,2018-01-27 12:19:00,64.67
2999,Лента,2018-01-28 15:50:00,2413.0
3000,Лента,2018-01-28 11:18:00,312.0
3001,Не известно,2018-01-26 18:11:00,1485.24
3002,KОМПАНИЯ АВТОKРЕПЕЖ,2018-01-28 12:18:00,1000.0
3003,Не известно,2018-01-28 11:58:00,504.97
3010,ИП Гурьев И.М.,2018-01-28 17:10:00,249.0
3011,Лента,2018-01-28 11:55:00,1897.0
3012,Не известно,2018-01-27 20:58:00,249.41
3013,Не известно,2018-01-27 20:58:00,63.65
3014,Лента,2018-01-28 13:56:00,622.0
3015,Лента,2018-01-28 15:24:00,517.0
3016,Лента,2018-01-28 14:30:00,248.0
3017,Лента,2018-01-28 13:28:00,761.0
3018,Лента,2018-01-28 13:20:00,100.0
3019,Лента,2018-01-28 13:15:00,52.6
3020,Лента,2018-01-28 14:18:00,19.5
3022,Лента,2018-01-28 14:16:00,211.0
3025,Лента,2018-01-28 14:24:00,177.0
3026,Лента,2018-01-28 14:14:00,120.0
3027,Лента,2018-01-28 11:21:00,1203.0
3028,Лента,2018-01-28 14:54:00,2507.0
3029,Лента,2018-01-28 15:01:00,49.9
3030,Лента,2018-01-28 15:03:00,297.0
3031,Лента,2018-01-28 14:36:00,151.0
3032,Лента,2018-01-28 15:10:00,284.0
3033,Лента,2018-01-28 14:49:00,48.0
3034,Лента,2018-01-28 14:50:00,144.0
3035,Лента,2018-01-28 14:07:00,750.0
3036,Лента,2018-01-28 13:12:00,118.0
3037,Лента,2018-01-28 13:13:00,31.7
3038,Лента,2018-01-28 13:10:00,291.0
3039,Лента,2018-01-28 14:28:00,267.0
3040,Лента,2018-01-28 14:49:00,109.0
3041,Лента,2018-01-28 15:11:00,55.6
3042,Лента,2018-01-28 15:14:00,1179.0
3043,Лента,2018-01-28 15:06:00,78.9
3044,Лента,2018-01-28 14:03:00,830.0
3045,Лента,2018-01-28 12:58:00,205.0
3046,Лента,2018-01-28 12:55:00,25.9
3047,Лента,2018-01-28 12:53:00,1538.0
3048,Лента,2018-01-28 12:44:00,169.0
3049,Лента,2018-01-28 11:22:00,164.0
3050,Лента,2018-01-28 12:41:00,245.0
3051,Лента,2018-01-28 12:34:00,783.0
3052,Лента,2018-01-28 12:33:00,42.8
3053,Лента,2018-01-28 12:33:00,91.7
3054,Лента,2018-01-28 12:26:00,273.0
3055,Лента,2018-01-28 12:16:00,197.0
3056,Лента,2018-01-28 12:03:00,731.0
3057,Лента,2018-01-28 12:02:00,150.0
3058,Лента,2018-01-28 11:53:00,1173.0
3059,Лента,2018-01-28 11:30:00,273.0
3060,Лента,2018-01-28 13:41:00,65.6
3061,Лента,2018-01-28 14:08:00,254.0
3062,Лента,2018-01-28 15:20:00,25.2
3063,Лента,2018-01-28 15:22:00,21.0
3064,Лента,2018-01-28 13:24:00,3.3
3065,Лента,2018-01-28 15:05:00,369.0
3066,Лента,2018-01-28 15:20:00,288.0
3067,Лента,2018-01-28 14:28:00,274.0
3068,Лента,2018-01-28 13:15:00,166.0
3069,Лента,2018-01-28 15:23:00,133.0
3070,Лента,2018-01-28 15:00:00,20.8
3071,Лента,2018-01-28 15:02:00,3.3
3072,Лента,2018-01-28 14:52:00,59.8
3073,Лента,2018-01-28 14:54:00,371.0
3074,Лента,2018-01-28 14:40:00,99.9
3075,Лента,2018-01-28 14:55:00,120.0
3076,Лента,2018-01-28 14:40:00,210.0
3077,Лента,2018-01-28 14:39:00,259.0
3078,Лента,2018-01-28 14:38:00,997.0
3079,Лента,2018-01-28 14:30:00,2763.0
3080,Лента,2018-01-28 14:31:00,1347.0
3081,Не известно,2018-01-28 17:32:00,154.0
3082,Лента,2018-01-28 14:27:00,79.5
3083,Лента,2018-01-28 14:22:00,99.9
3084,Лента,2018-01-28 14:20:00,299.0
3085,Лента,2018-01-28 13:58:00,71.8
3086,Лента,2018-01-28 14:11:00,2271.0
3087,Лента,2018-01-28 14:07:00,87.8
3322,Юма,2018-01-28 21:23:00,1165.24
3323,МЕРИДИАНА,2018-01-28 17:09:00,290.0
3324,ТД,2018-01-28 13:46:00,1097.32
3329,Зайцев Сергей Николаевич,2017-12-30 14:50:00,5770.0
3330,Лента,2018-01-28 12:47:00,470.0
3331,ТК Прогресс,2018-01-27 15:15:33,1282.0
3332,ИП Роздухов М. Е.,2018-01-28 19:24:00,306.56
3335,Не известно,2018-01-29 08:54:00,403.0
3336,Не известно,2018-01-29 09:04:00,145.25
3337,Тандер,2018-01-27 18:05:00,1920.66
3338,РозТех27,2018-01-28 19:28:00,3970.0
3339,Бургер Рус,2018-01-29 09:30:00,85.0
3340,Центральный банк Российской Федерации,2018-01-29 09:05:00,208.19
3341,Тандер,2018-01-29 10:34:00,877.56
3342,Агроторг,2018-01-29 12:20:00,701.51
3343,"г.Котельники,1й Покровский пр-д.,д.4",2018-01-25 17:26:00,9988.0
3344,,2018-01-28 17:46:00,699.47
3345,МАКДОНАЛДС,2018-01-17 21:34:47,600.0
3346,Агроторг,2018-01-28 12:38:00,980.7
3347,Агроторг,2018-01-22 13:52:00,995.94
3348,БОКАРНЕЯ,2018-01-28 17:19:00,3020.0
3349,Не известно,2018-01-23 15:47:00,1822.34
3350,Агроторг,2018-01-24 21:59:00,775.74
3351,Не известно,2018-01-27 13:15:00,10574.0
3352,Бургер Рус,2018-01-29 14:51:00,635.6
3353,Тандер,2018-01-29 18:40:00,840.14
3354,АШАН,2018-01-29 15:55:00,1159.34
3355,СМАРТ,2018-01-29 20:15:00,1672.31
3356,Агроторг,2018-01-18 18:50:00,463.38
3357,ЛОТОС-РИТЕЙЛ,2018-01-29 14:54:00,359.0
3358,Не известно,2018-01-25 13:50:00,710.0
3360,Не известно,2018-01-25 10:07:00,806.0
3361,Дикси ЮГ,2018-01-25 09:43:00,905.0
3362,Твой Дом,2018-01-27 12:17:00,199.0
3363,Тандер,2018-01-29 18:34:00,505.95
3364,Тандер,2018-01-23 19:47:00,354.0
3365,Тандер,2018-01-25 19:39:00,280.0
3366,ЛУКОЙЛ-Центрнефтепродукт,2018-01-27 09:21:00,1232.1
3367,АГРОТОРГ,2018-01-28 15:13:00,288.35
3368,АГРОТОРГ,2018-01-28 13:59:00,880.0
3369,АГРОТОРГ,2018-01-28 19:05:00,1053.0
3370,Не известно,2018-01-21 15:18:00,167.7
3371,ТД Интерторг,2018-01-06 12:50:00,990.5
3372,ТД Интерторг,2018-01-21 15:31:00,216.0
3373,НОРМАН СПб,2017-12-29 19:52:00,95.0
3374,ТД Интерторг,2018-01-06 15:55:00,199.5
3375,СИРИУС,2018-01-18 13:18:00,200.0
3376,Тандер,2018-01-14 14:16:00,365.34
3377,Тандер,2018-01-07 15:39:00,644.73
3378,Не известно,2018-01-29 14:52:00,157.7
3379,ПродвижениеФарм,2018-01-29 14:48:00,216.0
3380,Тандер,2018-01-29 15:03:00,113.3
3381,Тандер,2018-01-28 12:21:00,463.0
3382,Тандер,2018-01-28 17:22:00,499.3
3383,Дикси ЮГ,2018-01-29 19:48:00,277.0
3384,Аптека 5+,2018-01-27 14:38:00,56.0
3385,Агроторг,2018-01-26 16:42:00,22.0
3386,Табер Трейд,2018-01-27 15:59:12,350.0
3387,КД,2018-01-29 20:37:00,439.58
3388,Авоська-два,2018-01-29 20:46:00,131.0
3389,Дикси Юг,2018-01-29 21:03:00,143.0
3390,Диалог Запад,2018-01-29 20:23:00,39.0
3391,Бэст Прайс,2018-01-28 18:53:00,25.0
3392,ТД Интерторг,2018-01-29 21:48:00,1090.0
3394,Максидом,2018-01-28 20:57:00,186.0
3395,З МОСКВА-МАКДОНАЛДС,2018-01-30 08:03:42,227.0
3396,ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО СУРГУТНЕФТЕГАЗ,2018-01-29 12:38:00,196.89
3397,Не известно,2017-12-07 19:51:00,33980.0
3398,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСВЕННОСТЬЮ СПОРТМАСТЕР,2017-12-31 13:15:00,5563.0
3399,ИП Деханова Татьяна Николаевна,2018-01-27 15:57:00,34.0
3400,КОРПОРАЦИЯ ГРИНН,2018-01-26 22:16:00,313.6
3402,Не известно,2018-01-30 09:30:00,792.0
3403,Гиперглобус,2018-01-28 14:33:00,2837.55
3404,Не известно,2018-01-30 11:09:00,2093.86
3405,ДНС-Альтаир,2017-11-29 11:21:00,1989.0
3406,Первомайская 90,2018-01-30 09:16:00,447.1
3407,Агроторг,2018-01-26 21:09:00,210.3
3408,Агроторг,2018-01-25 18:12:00,462.74
3409,"Элемент-Трейд                            Сургут, Мира 15",2018-01-29 18:38:00,654.0
3410,Камелот-А,2018-01-20 16:03:00,388.0
3411,ВОЛKОВА ЛИДИЯ НИKОЛАЕВНА,2018-01-18 18:00:00,1205.0
3412,Не известно,2018-01-30 16:01:00,643.1
3413,ГРЕЙС 17,2018-01-30 16:07:00,717.5
3414,"Элемент-Трейд                            Сургут, Мира 15",2018-01-30 14:47:00,471.0
3415,Агроторг,2018-01-30 12:33:00,371.69
3416,Не известно,2018-01-29 17:35:00,177.0
3417,Тандер,2018-01-21 17:55:00,920.2
3418,СКППК,2018-01-27 14:36:00,50.0
3419,СКППК,2018-01-27 14:36:00,17.5
3435,Не известно,2018-01-30 19:00:00,546.13
3436,Тандер,2018-01-27 16:33:00,2742.72
3437,Не известно,2018-01-29 16:02:00,158.0
3438,Лабиринт.РУ,2018-01-25 00:52:00,1279.0
3439,1,2018-01-08 15:47:00,499.95
3446,ИП Роздухов М. Е.,2018-01-22 19:28:00,881.18
3447,Агроторг,2018-01-26 16:12:00,997.0
3448,ИП Роздухов М. Е.,2018-01-24 21:09:00,1331.0
3456,Тандер,2018-01-30 18:07:00,810.48
3459,Тандер,2018-01-30 17:02:00,190.2
3461,О'КЕЙ,2018-01-30 11:21:00,1033.0
3465,Заман,2018-01-30 17:34:00,420.0
3466,Газпромнефть - Центр,2018-01-30 17:16:00,848.0
3467,Сатурн,2018-01-24 13:39:00,670.0
3468,Не известно,2018-01-30 14:47:00,1309.0
3469,ТД Перекресток,2018-01-28 19:28:00,866.0
3470,Дикси ЮГ,2018-01-27 14:39:00,753.0
3471,О'КЕЙ,2018-01-26 20:10:00,93.0
3472,ГЛОБАЛ ФУД УФА,2018-01-30 20:31:27,573.0
3473,Не известно,2018-01-30 20:18:00,697.8
3474,Лента,2018-01-30 21:59:00,6033.0
3475,Агроторг,2018-01-30 21:18:00,276.0
3476,Виктория Балтия,2018-01-30 15:00:00,241.0
3477,Не известно,2018-01-29 14:32:00,88.0
3478,Агроаспект,2018-01-29 13:15:00,49.9
3479,Не известно,2018-01-29 13:52:00,89.8
3480,Тандер,2018-01-29 14:51:00,117.93
3482,АШАН,2018-01-30 18:23:00,3441.24
3483,ДЕТСКИЙ МИР,2018-01-30 20:17:00,3508.0
3484,Дикси ЮГ,2018-01-30 20:51:00,930.04
3485,Не известно,2018-01-28 12:26:00,2018.86
3486,Бэст Прайс,2018-01-30 14:02:00,165.0
3487,Не известно,2018-01-30 14:26:00,225.89
3517,Тандер,2018-01-30 20:12:00,254.3
3518,Розница К-1,2018-01-30 20:00:00,704.38
3519,СМАРТ,2018-01-29 21:41:00,479.0
3520,Лента,2018-01-30 11:59:00,4440.0
3521,Не известно,2018-01-29 16:40:00,1013.5
3522,РАДИУС,2018-01-31 13:13:00,851.47
3523,МЕРИДИАНА,2018-01-31 15:31:00,313.0
3524,ЛУКОЙЛ-Северо-Западнефтепродукт,2018-01-31 09:21:00,1201.32
3525,ПродМир,2018-01-31 10:39:00,123.0
3526,Kалина-3,2018-01-31 11:50:00,101.0
3527,ТД Интерторг,2018-01-30 20:12:00,858.0
3528,ТД ГУМ,2018-01-25 16:35:00,550.0
3529,Не известно,2018-01-30 16:14:00,610.94
3530,ИП Бажин Ю.В.,2018-01-31 17:56:30,484.77
3531,АПТЕКА-А.в.е,2018-01-31 11:41:00,80.0
3532,Новый Книжный М,2018-01-31 10:57:52,511.0
3533,Не известно,2018-01-31 10:49:00,75.0
3534,Индивидуальный предприниматель Шумский Илья Николаевич,2018-01-31 10:09:00,199.0
3535,П ТД Холдинг-Центр,2018-01-31 11:44:00,104.0
3536,Не известно,2018-01-30 21:10:00,37.8
3537,Дикси ЮГ,2018-01-22 01:19:00,188.78
3538,Липецкцемент,2018-01-29 12:02:00,35.5
3540,Мегафон Ритейл,2018-01-31 10:32:00,400.0
3541,СМАРТ,2018-01-12 12:12:00,189.92
3542,Бургер Рус,2018-01-30 20:08:00,298.0
3543,ТАВРИДАНЕФТЕПРОДУКТ,2018-01-31 14:50:00,500.14
3544,ТОРГОВЫЙ ДОМ,2018-01-31 10:32:00,500.0
3545,Тандер,2018-01-31 12:53:00,670.64
3553,Не известно,2018-01-23 19:09:00,441.56
3554,Тандер,2018-01-28 15:02:00,31.0
3555,Тандер,2018-01-31 15:44:00,1790.49
3556,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДИСKОНТ-ЭKСПРЕСС,2018-01-31 19:04:00,245.25
3557,Юлплейс,2018-01-31 17:33:00,790.0
3558,Заман,2018-01-31 17:54:00,70.0
3559,На Высоте,2018-01-09 10:12:00,3144.93
3560,Не известно,2018-01-31 17:24:00,266.17
3561,Тандер,2018-01-31 19:42:00,241.2
3562,Не известно,2018-01-31 18:19:00,794.8
3563,Не известно,2018-01-31 17:43:00,188.41
3564,Не известно,2018-01-31 17:51:00,262.1
3565,,2018-01-31 19:02:00,347.0
3566,ГЛОБУС-ПРЕСС ХХI,2018-01-31 19:05:55,596.0
3567,Не известно,2018-01-31 18:59:00,89.0
3568,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПОРТМАСТЕР,2018-01-31 19:08:00,179.0
3569,О'КЕЙ,2018-01-27 15:56:00,1711.0
3581,Призма,2018-01-31 15:54:00,1622.6
3585,Ритейл,2018-01-29 18:35:00,190.0
3586,Тандер,2018-01-31 18:40:00,1306.0
3588,Брянскфармация,2018-01-31 18:17:00,568.25
3589,ВИКТОРИЯ,2018-01-28 16:45:00,43.5
3590,Не известно,2018-01-30 18:04:00,27.9
3591,Не известно,2018-01-31 12:04:00,88.0
3592,Не известно,2018-01-31 11:28:00,26.0
3594,Торг-центр,2017-12-15 10:40:00,115.0
3595,О'КЕЙ,2018-01-31 22:01:00,2527.5
3596,Спектр Групп,2018-01-31 20:12:00,449.1
3597,СЕТЬ РОЗНИЧНОЙ ТОРГОВЛИ-ВОРОНЕЖ,2018-01-31 19:19:46,159.0
3598,Гиперглобус,2018-01-31 10:04:00,6378.81
3599,Не известно,2018-01-31 18:05:00,619.49
3600,Союз Св. Иоанна Воина,2018-01-31 19:03:00,167.7
3601,"Фреш Маркет                      140170, МО, г. Бронницы",2018-01-31 10:05:00,1286.0
3602,Не известно,2018-01-13 17:25:00,218.0
3603,Агроторг,2018-02-01 09:38:00,635.28
3604,Бургер Рус,2018-02-01 09:14:00,85.0
3605,АТАК,2018-01-31 11:59:00,22.0
3606,Не известно,2018-02-01 08:58:00,13.9
3607,,2018-01-24 15:55:00,263.17
3608,ТК ТЕХЭНЕРГОРЕСУРС,2018-02-01 09:11:00,999.92
3609,Почта России,2018-02-01 10:13:00,36.0
3610,Не известно,2018-02-01 11:08:00,1636.89
3611,Не известно,2018-01-31 23:34:00,3621.63
3612,ДЕТСКИЙ МИР,2018-02-01 14:11:00,1863.1
3613,Лабиринт-Волга,2018-02-01 13:45:00,66.79
3614,Не известно,2018-02-01 12:46:00,1511.71
3615,Не известно,2018-01-31 20:05:00,114.7
3616,Дикси Юг,2018-02-01 14:14:00,161.15
3617,ГАСТРОНОМ,2018-02-01 13:38:00,316.0
3618,Камелот-А,2018-02-01 07:49:00,100.0
3619,Камелот-А,2018-01-30 07:54:00,159.5
3620,Лента,2018-01-28 14:12:00,238.0
3621,Лента,2018-01-26 11:24:00,113.0
3622,Не известно,2018-02-01 15:34:00,85.0
3623,Не известно,2018-02-01 15:35:00,204.41
3624,Заман,2018-02-01 17:13:00,215.0
3625,ИП Черных Анишка Шагеновна               ИНН 862300107100,2018-02-01 18:15:00,257.83
3626,Не известно,2018-02-01 18:01:00,830.29
3627,Не известно,2018-02-01 14:44:00,830.34
3628,Дикси ЮГ,2018-01-30 21:32:00,701.48
3632,Не известно,2018-02-01 17:41:00,79.0
3633,Тандер,2018-02-01 10:57:00,18.9
3634,Не известно,2018-02-01 13:45:00,39.8
3635,Смак-Гурмэ,2018-02-01 13:17:26,76.6
3636,ПЭК,2018-02-01 10:39:00,600.0
3637,Тандер,2018-02-01 17:02:00,760.0
3639,Не известно,2018-02-01 17:18:00,843.9
3640,Исупов Н.А.,2018-02-01 15:33:00,3850.0
3641,Тандер,2018-02-01 18:53:00,4906.97
3642,Не известно,2018-02-01 18:59:00,629.0
3643,ЛФТ РУС,2018-01-21 17:21:00,2398.0
