check_id,name,category,price,count
3611,4:3221406 Лаваш РЖЕВКА-ХЛЕБ 250г,Хлеб,31.99,1.0
3611,5:3444377 Салат Руккола 125г,Овощи и фрукты,129.0,1.0
3611,6:3418632 Лепешка КАРАВАЙ УЗБЕКСКАЯ 300г,Хлеб,41.99,1.0
3611,7:3484471 Кукуруза КРУГЛЫЙ ГОД 400г,Овощи и фрукты,53.99,1.0
3611,8:3484475 Горошек КРУГЛЫЙ ГОД 400г,Овощи и фрукты,39.99,1.0
3611,9:3484471 Кукуруза КРУГЛЫЙ ГОД 400г,Овощи и фрукты,53.99,1.0
3611,10*78006532 Хлеб ГУРМАН 100г,Хлеб,66.75,0.22
3611,11:3248717 Тыква 1кг,Овощи и фрукты,49.9,1.446
3611,12:3157876 Ряженка БОЛЬШАЯ КРУЖКА 4% 720г,Молочка,65.99,1.0
3611,13:3229 Помидоры POMI протертые 500г,Овощи и фрукты,109.0,1.0
3611,14*3333811 Чиабатта МУЛЬТИЗЕРНОВАЯ 100г,Хлеб,126.73,0.106
3611,"15*3339906 Хрен ""Столовый"" дой-пак140г",Бакалея,19.9,1.0
3611,16*3641692 Филе бедра куриное 1кг,Мясо и птица,229.0,0.711
3611,17*3641692 Филе бедра куриное 1кг,Мясо и птица,229.0,0.603
3611,18*3333811 Чиабатта МУЛЬТИЗЕРНОВАЯ 100г,Хлеб,126.67,0.12
3611,19:3379784 Пакет-майка КАРУСЕЛЬ 65*40см,Упаковка,6.04,1.0
3611,20:3379784 Пакет-майка КАРУСЕЛЬ 65*40см,Упаковка,6.04,1.0
3611,21:53978 Окорок ЧЕРКИЗОВО свиной 1кг,Мясо и птица,299.0,1.075
3611,22*3016191 Голяшка МИРАТОРГ говяжья 1кг,Мясо и птица,399.0,0.83
3611,23*3016191 Голяшка МИРАТОРГ говяжья 1кг,Мясо и птица,399.0,0.946
3611,"24*3339906 Хрен ""Столовый"" дой-пак140г",Бакалея,19.9,1.0
3611,25:3436775 Оливки ITLV зеленые 195г,Овощи и фрукты,67.99,1.0
3611,26*3435016 Горчица МАХЕЕВЪ РУССКАЯ 140г,Бакалея,19.9,1.0
3611,27:3042760 Томаты черри 250г,Овощи и фрукты,84.99,3.0
3611,28:3445716 Томаты ЧЕРРИ сливовидные 250г,Овощи и фрукты,98.99,1.0
3611,29:3445716 Томаты ЧЕРРИ сливовидные 250г,Овощи и фрукты,98.99,1.0
3611,30:3229 Помидоры POMI протертые 500г,Овощи и фрукты,109.0,1.0
3611,"31:94677 Рукав PACLAN 3м*29,5см",Для дома,89.99,1.0
3611,32:53905 Лопатка ЧЕРКИЗОВО свиная 1кг,Мясо и птица,289.0,1.025
3611,33:3327168 Корица ПАРФЕ палочки 5шт,Бакалея,63.99,1.0
3611,34:3327168 Корица ПАРФЕ палочки 5шт,Бакалея,63.99,1.0
3611,35*3376226 Творог СВИТЛОГОРЬЕ 2% 180гр,Молочка,52.9,3.0
3611,36*3435016 Горчица МАХЕЕВЪ РУССКАЯ 140г,Бакалея,19.9,1.0
3612,Пюре БЛ нерка 100г с 8мес,Дети,57.5,1.0
3612,Пакет майка большой,Упаковка,5.0,1.0
3612,Пюре БЛ треска-картофель 100г с,Дети,37.5,1.0
3612,Пюре БЛ горбуша-картофель 100г,Дети,37.5,1.0
3612,Пюре БЛ говядина-овощи 100г с 6,Дети,41.9,1.0
3612,Пюре БЛ цыпленок-рис 100г с 6ме,Дети,43.9,1.0
3612,Пюре БЛ говядина-цв капуста 100,Дети,42.9,1.0
3612,Пюре БЛ кета 100г с 8мес,Дети,57.5,1.0
3612,Пюре ФрутоНяня ябл-банан-гр-зл1,Дети,43.9,1.0
3612,Пюре ФрутоНяня фрукт салатик 90,Дети,25.9,1.0
3612,ПюреФрутоНяня ябл-банан-творпау,Дети,25.9,1.0
3612,ПюреФрутоНяня ябл- яг-овсян хл1,Дети,43.9,1.0
3612,Смесь Nestle NAN 2 800г с 6мес,Дети,619.0,1.0
3612,Каша Nestle овс-кусоч груши 220,Дети,95.1,1.0
3612,Каша Nestle мол мед-абрикос 220,Дети,96.3,1.0
3612,Каша Nestle пшен яблоко-земл 22,Дети,95.1,1.0
3612,Биотворог Тема банан 42% 100г с,Дети,21.5,2.0
3612,Биотворог Тема груша 42% 100г с,Дети,21.5,2.0
3612,БиоТворог Тёма клуб-банан 4.2%,Дети,21.5,4.0
3612,Сок ФрутоНяня ябл-перс неосв 0.,Дети,23.9,1.0
3612,Напиток ФрутоНяня ябл-ром-липа0,Дети,23.9,2.0
3612,Сок ФрутоНяня ябл-черн смор 0.2,Дети,23.5,1.0
3612,Кашка ФрутоНяня мол гречка-ябл0,Дети,25.9,1.0
3612,Кашка ФрутоНяня мол злаковая 0.,Дети,25.9,1.0
3612,Молоко Фрутоняня у/паст 2.5% 0.,Дети,25.5,1.0
3612,Молоко Фрутоняня 2.5% 0.2л с 8м,Дети,24.9,1.0
3612,Сок ФрутоНяня яблоко осв 0.2л с,Дети,23.9,1.0
3612,Сок ФрутоНяня ябл-шиповник осв0,Дети,23.9,1.0
3612,Печенье Heinz 6 злаков 160г с 5,Чай и сладкое,77.1,1.0
3613,Parker & Simpson Compact B,Табак,66.79,1.0
3614,1:3305976 Пакет ПЕРЕКРЕСТОК майка 65х40см,Упаковка,6.49,1.0
3614,2:3305976 Пакет ПЕРЕКРЕСТОК майка 65х40см,Упаковка,6.49,1.0
3614,3:1537 Мандарины 1кг,Овощи и фрукты,69.9,2.328
3614,4*48673 Груши Китайские 1кг,Овощи и фрукты,79.9,0.854
3614,5*48645 Яблоки ФУДЖИ 1кг,Овощи и фрукты,109.0,1.688
3614,6:3467118 Палочки СЕМЕЙКА ОЗБИ 150г,Чай и сладкое,48.9,1.0
3614,7:48785 Сушка ОЗБИ КРОХА 200г,Чай и сладкое,39.9,1.0
3614,8*3471173 Печенье ЮБИЛЕЙНОЕ 313г,Чай и сладкое,49.9,1.0
3614,9:82772 Макароны ШЕБЕКИНСКИЕ 450г,Бакалея,45.99,1.0
3614,10:3635793 Изд.макар.ШЕБЕКИНСКИЕ 450г,Бакалея,55.9,1.0
3614,11:82766 Макароны ШЕБЕКИНСКИЕ 450г,Бакалея,45.99,1.0
3614,12:3165032 Сыр ВИОЛЕТТА ТВОРОЖНЫЙ 70% 140г,Гастрономия,79.9,1.0
3614,13:48815 Сушка ОЗБИ КРОХА 200г,Хлеб,42.9,1.0
3614,"14:3624214 Напиток PEPSI WILD CHERRY 0,33л",Напитки,39.9,1.0
3614,15*70354 Сыр PRESIDENT плавленый 140г,Гастрономия,59.9,1.0
3614,16:3193489 Майонез СЛОБОДА 800мл,Бакалея,105.0,1.0
3614,17:3062838 Яйцо ОКСКОЕ 30шт,Мясо и птица,219.0,1.0
3614,18*37461 Молоко М стерилизованное 950г,Молочка,49.9,1.0
3614,19*37461 Молоко М стерилизованное 950г,Молочка,49.9,1.0
3614,20:3240039 Крупа КУКУРУЗНАЯ 800г,Бакалея,45.9,1.0
3614,21:90845 Напиток ФРУТОНЯНЯ яблочный 0.2л,Напитки,24.9,1.0
3614,22:3614392 СИГАРЕТЫ ROYALS ДЕМИ ПАЧКА,Табак,80.0,1.0
3615,"Тимирязевский Хлеб 0,45кг п/пл(Kомпа",Хлеб,21.9,1.0
3615,MAKFA Мука пшеничная в/с 1кг :10,Бакалея,39.9,1.0
3615,"KУБАНСKИЙ МОЛОЧНИK Молоко 2,5% 720г",Молочка,49.9,1.0
3615,"Пакет ""Магнит"" белый (Пластиктрейд)",Упаковка,3.0,1.0
3616,"САХАР-ПЕСОК ФАСОВАННЫЙ 0,9/1КГ",Бакалея,27.99,1.0
3616,СОЛЬ ПОВАРЕННАЯ ПИЩЕВАЯ ПОМОЛ,Бакалея,9.49,1.0
3616,ГЕРКУЛЕС 400Г/500Г,Бакалея,14.49,2.0
3616,КРУПА ГРЕЧНЕВАЯ ЯДРИЦА ТЕПЛЫЕ,Бакалея,29.9,3.0
3616,ПАКЕТ-МАЙКА ДИКСИ 38Х65 ПНД 12,Упаковка,4.99,1.0
3617,17053 СВЯТОЙ ГЕОРГИЙ №9,Табак,79.0,4.0
3618,Winston Compact Plus Impulse,Табак,100.0,1.0
3619,Чаппи 600г сух.Говядина,Животные,59.5,1.0
3619,Winston Compact Plus Impulse,Табак,100.0,1.0
3620,Пакет ЛЕНТА майка 9кг,Упаковка,3.19,1.0
3620,Хлеб Рижский 500г,Хлеб,31.9,1.0
3620,"Продукт к/м йог ЛАКТ Снежок сах 2,5%450г",Молочка,35.59,1.0
3620,Ряженка ЛАКТ 4% т/п 450г,Молочка,33.69,1.0
3620,Творог ЛАКТ столов фасован 2% п/эт 500г,Молочка,133.63,1.0
3621,Пачка СИГАРЕТЫ BOND STREET COMPACT PREMIUM 2.0,Табак,94.0,1.0
3621,Зажигалка 365 ДНЕЙ газовая однораз,Для дома,19.0,1.0
3622,3615162 LAYS Чипсы СМЕТ/ЗЕЛ.карт.40г,Снеки,36.05,1.0
3622,43332 БОН ПАР.Марм.КИС.ЧЕР.жев.фр.75г,Чай и сладкое,49.0,1.0
3623,"3473294 Б.П.Кефир 2,5% т/п   500мл",Молочка,29.9,2.0
3623,"3473305 Б.П.Мол.пит.паст.2,5% 1000мл",Молочка,49.9,1.0
3623,*78004365 КОММ.Конф.БЕРЕЗКА гл.1кг,Чай и сладкое,279.0,0.14
3623,3192405 ФИЛЕВ.Плом.ЭСК.КРУГ.в шок.гл80г,Чай и сладкое,55.65,1.0
3624,РАСТИШКА Творог 100г яблоко-груша,Молочка,25.0,2.0
3624,"Лимонад Шихан 1,5",Напитки,65.0,2.0
3624,Хлеб в ассорт. Измир,Хлеб,30.0,1.0
3624,Пакет черный мал. с ручками,Упаковка,5.0,1.0
3625,К-ты Слимо хруст.с арахис. Акк,Бакалея,365.0,0.286
3625,Свиная корейка охл.с разруба,Мясо и птица,280.0,0.548
3626,ПФ K/к Вырезка свиная охл (СП ГМ),Мясо и птица,329.9,0.974
3626,"Пакет ""Магнит"" желтый/красный (Пластиктрейд) :17",Упаковка,4.9,1.0
3626,KАРТОФЕЛЬ свеж. цена 1кг :25,Овощи и фрукты,17.3,2.106
3626,ГРАНАТ свеж. (цена за 1кг),Овощи и фрукты,115.4,0.694
3626,СВЕKЛА свеж. цена за 1кг :5,Овощи и фрукты,18.0,0.368
3626,МАНДАРИНЫ свежие (цена за 1кг),Овощи и фрукты,83.3,1.08
3626,"ЛУK РЕПЧАТЫЙ свеж. цена за 1кг :24,5",Овощи и фрукты,27.0,0.574
3626,СЕЛЬСKАЯ ЯРМАРKА Томаты тепличные (в):8,Овощи и фрукты,179.9,0.538
3626,ПЕРЕЦ БОЛГАРСKИЙ свеж. KРАСНЫЙ цена за 1кг,Овощи и фрукты,172.6,0.278
3626,Рукав д/запекания 30см*3м Алфея :24,Для дома,27.9,1.0
3626,FAX т/мыло Яблоко 75г(Эвьяп Сабун):72,Для дома,16.9,1.0
3626,GRASS Milana Kрем-мыло жид.Черника в йогурте1л(Т,Для дома,85.9,1.0
3627,3300573 Пакет ПЯТЕРОЧКА 65х40см,Упаковка,4.53,1.0
3627,3265541 КЦ МИНТАЙ тушка ПБГ мор.фас.1кг,Рыба,137.72,0.8
3627,48929 GL.VIL.Мандарины КЛЕМЕНТИНЫ 1кг,Овощи и фрукты,91.18,1.326
3627,"*3634678 GL.VIL.Сок яблочный 0,95л",Напитки,64.6,1.0
3627,78002450 ОСТ.Лопатка б/к кат.А охл.1кг,Мясо и птица,295.78,1.203
3627,3182853 Яйца кур.С0 стол.фас.10шт,Мясо и птица,50.32,1.0
3627,809 Бананы 1кг,Овощи и фрукты,69.82,1.055
3627,"2116639 ВЯТУШКА Молоко 3,5% п/п 1л",Молочка,50.33,1.0
3628,ТВОРОГ МИЛАВА 0% ШАЙБА 350Г,Молочка,84.99,3.0
3628,СЫР ГАУДА ПЕРВЫМ ДЕЛОМ 45/48%,Гастрономия,449.0,0.291
3628,СЫР ГОЛЛАНДСКИЙ ПЕРВЫМ ДЕЛОМ 4,Гастрономия,455.0,0.284
3628,МАСЛО СЛИВОЧНОЕ РОМАНОВ ЛУГ ТР,Молочка,99.9,1.0
3628,ПРЯНИКИ ПЕРВЫМ ДЕЛОМ 500Г,Чай и сладкое,34.9,2.0
3628,КОНФЕТЫ ПАРКУР КАРАМ.С АРАХИС.,Чай и сладкое,249.0,0.068
3632,MEGAMAG HOME Батарейка алкалиновая А,Для дома,79.0,1.0
3633,ТД Сметанин Кефир 1% 500г ф/п(Солюд),Молочка,18.9,1.0
3634,ТД Сметанин Kефир 1% 500г ф/п(Солюд),Молочка,19.9,2.0
3635,Пирог с курицей и картофелем закрытый,Кулинария,178.97,0.428
3636,0001 ТЭО,Услуги,600.0,1.0
3637,"TIDE Стир порош Авт Альп свеж 2,5кг(",Для дома,185.0,1.0
3637,"МАЛЬВИНА Мороженое пломбир ванил 0,7",Чай и сладкое,177.0,1.0
3637,МАСТЕР БЛЕСK Губка д/посуды пов.проч,Косметика,23.5,1.0
3637,"Масло слив. Kрестьянское 72,5% 0,18к",Молочка,71.9,2.0
3637,ГОРЯЧ ШТУЧKА ПФ мясосод/пр Чебупели,Мясо и птица,93.9,2.0
3637,"ВЯТУШKА Сметана 18% 0,25кг пл/ст (Kи",Молочка,42.9,1.0
3639,3615162 LAYS Чипсы СМЕТ/ЗЕЛ.карт.40г,Снеки,33.9,1.0
3639,91304 MAKFA Мука в/с 2кг,Бакалея,75.0,1.0
3639,3407259 Вода ЕССЕНТУКИ №17 ПЭТ 1.5л,Напитки,39.9,1.0
3639,"*3475852 ВЯТ.ДЫМ.Мол.ГОСТ 3,2% ПЭТ 0,9л",Молочка,46.9,2.0
3639,"3332809 АЛЕКС.Молоко сгущ.цел.8,5%270г",Молочка,66.9,1.0
3639,3623074 ЧУДОХЛ.Хлеб ДАРНИЦКИЙ неупак.600,Хлеб,23.9,1.0
3639,3633235 ФН Пюре ябл/бан/гр.с печ.90г,Напитки,39.9,2.0
3639,*3621854 LOR.Печ.CLUBS сол.вк.бекона 70г,Снеки,34.9,1.0
3639,*3603068 ЮБИЛ.Печенье с кусоч.клюк.112г,Чай и сладкое,25.9,1.0
3639,3438373 ГОР.ШТ.Пельм.БУЛЬМ.сл.мас.430г,Мясо и птица,99.0,2.0
3639,*3182856 Яйца кур.С1 стол.фас.10шт,Мясо и птица,42.9,1.0
3639,3018289 Сосиски ЯДРЕНА КОП.с сыр.420г,Гастрономия,129.0,1.0
3640,17185156 Ящик для инструмента Hawk 2,Для дома,4140.0,1.0
3641,Мука пшеничная хлебопекарная в/с 2кг :6,Бакалея,27.7,6.0
3641,"Пакет ""Магнит"" желтый/красный (Пластиктрейд) :1700",Упаковка,4.9,6.0
3641,"Хлеб ""Богатырский"" 0,8кг (СП ГМ)",Хлеб,55.9,1.0
3641,"Нарзан Элита Мин вода не газ 0,5л С/Б(Нарзан):12",Напитки,59.9,1.0
3641,ПРАЗДНИК СЛАСТЕНЫ Шарики шокол. глазир. 170г (Данс,Чай и сладкое,29.9,3.0
3641,Дрожжи быстродействующие 11г(Турция):60/480,Бакалея,9.9,6.0
3641,Фасоль стручковая замороженная (в):10,Овощи и фрукты,104.9,0.514
3641,Клюква быстрозамороженная (в):10,Овощи и фрукты,169.9,0.12
3641,УКРОП зеленый свеж (цена за шт):6,Овощи и фрукты,22.9,2.0
3641,НА ЗДОРОВЬЕ! Пшеница воздуш карамель 175г (Вологод,Снеки,41.9,1.0
3641,Клубника замороженная (в):10,Овощи и фрукты,149.9,0.628
3641,ОГО! Мюсли запеченные с орехом 350г (Эверест):10,Бакалея,79.9,1.0
3641,"ПРОСТОКВАШИНО йогурт густ 2,7% клас пл/ст 480г(Юни",Молочка,74.9,1.0
3641,"Кристальный родник Вода негаз 0,5л пл/бут(Дикомп):",Напитки,8.4,1.0
3641,Смесь 3х сладких перцев быстрозамороженная (в):10,Овощи и фрукты,159.9,0.81
3641,ЛУК РЕПЧАТЫЙ сетка (цена за кг) :10,Овощи и фрукты,26.9,1.022
3641,"Тетрадь ученическая клетка, 12 листов (Бумажный До",Для дома,3.2,5.0
3641,HEAD&SHOULDERS Шампунь пр пер Яблоч Свежесть400мл(,Косметика,199.0,1.0
3641,"ЛУК РЕПЧАТЫЙ свеж. цена за 1кг :24,5",Овощи и фрукты,13.9,0.394
3641,MIVIMEX Соус кавказский чили 200г пл/б(ТПК БиоФуд),Бакалея,35.9,1.0
3641,LAVIO Макарон. изделия Спагетти гр А 450г(МФ Старо,Бакалея,29.9,1.0
3641,МАКСТОРИ Лапша Бесбармачная высший сорт 250г(Макст,Бакалея,37.9,1.0
3641,"ВЕРОНИ Макароны Серпантин 0,45кг (ЛИМАК) :20",Бакалея,33.9,1.0
3641,MAKFA Спагетти длинная в/с 500г :20,Бакалея,43.9,1.0
3641,ШЕБЕКИНСКИЕ Макароны изд. головоломки№191 450г(Мак,Бакалея,49.9,1.0
3641,ВОСТОЧНЫЙ ГОСТЬ Укроп сушеный 10г(ТД-холдинг):40,Бакалея,14.9,1.0
3641,KAMIS Корица молотая 15г (КАМИС):35,Бакалея,35.0,1.0
3641,NIVEA Бальзам д/рук SOS восстановлен 100мл(Байерсд,Косметика,149.9,1.0
3641,GREEN RIBBON Горошек Зеленый 400г ж/б(Россия):12,Овощи и фрукты,27.5,2.0
3641,KAMIS Приправа Розмарин 10г (КАМИС):28,Бакалея,35.0,1.0
3641,SOMAT All-in-1 табл.д/посуд.машин.28шт(Хенкель):6,Для дома,277.4,1.0
3641,ЯБЛОКИ свеж УРОЖАЙ (цена за кг),Овощи и фрукты,64.9,1.396
3641,6 СОТОК Кукуруза сладкая в/с 340г ж/б :12,Овощи и фрукты,62.9,1.0
3641,YELLI Суп чечевичный в асс 250г м/уп(ТД Ярмарка):1,Кулинария,123.9,1.0
3641,"Масло подсолнечное раф/ дез 0,9л:15",Бакалея,50.8,2.0
3641,ЧЕСНОК свеж. (цена за кг),Овощи и фрукты,96.9,0.152
3641,Рис круглый 3 сорт фас 800г :6,Бакалея,30.0,5.0
3641,Сахар белый кристаллический фас 5кг :1,Бакалея,142.0,1.0
3641,OLD SPICE Дезодорант муж стик Wolfthorn 50мл(Прокт,Косметика,139.0,1.0
3641,REXONA Дезодорант шар Свежесть душа 50мл (Юнилевер,Косметика,109.9,1.0
3641,COLGATE Total12 з/п Pro-Видимый эффект 75мл(Колгей,Здоровье,129.9,1.0
3641,Цыпленок бройлер охл. 1 кат. пакет 1кг (Россия) :1,Мясо и птица,84.3,4.991
3641,ПФ Фарш из мяса кур охл (СП ГМ),Мясо и птица,194.0,7.04
3642,1:3305976 Пакет ПЕРЕКРЕСТОК майка 65х40см,Упаковка,6.49,1.0
3642,2:29488 СПм Кость куриная 1кг,Мясо и птица,51.9,0.802
3642,3:29488 СПм Кость куриная 1кг,Мясо и птица,51.9,0.784
3642,4:3305976 Пакет ПЕРЕКРЕСТОК майка 65х40см,Упаковка,6.49,1.0
3642,5:2152692 Хлеб УКРАИНСКИЙ НОВЫЙ 700г,Хлеб,32.9,1.0
3642,6:3620837 Пиво ЖИГУЛЕВСКОЕ 1.5л,Алкоголь,82.9,1.0
3642,7:3153446 Тушка ТЕНДЕР цыплят-бройл.1кг,Мясо и птица,89.9,2.08
3642,8:3620837 Пиво ЖИГУЛЕВСКОЕ 1.5л,Алкоголь,82.9,1.0
3642,9:3643518 Хлеб ПШЕНИЧНЫЙ 400г,Хлеб,13.2,1.0
3642,10:3496958 Майонез ОСКАР ПРОВАНСАЛЬ 220мл,Бакалея,20.6,1.0
3642,11:3182856 Яйца куриные 10шт,Мясо и птица,44.8,1.0
3642,12:3385614 Кетчуп MR.RICCO ТОМАТНЫЙ 350г,Бакалея,69.9,1.0
3643,ПЛАТЬЕ,Одежда и обувь,1199.0,2.0
3644,"Пакет ""Магнит"" белый (Пластиктрейд)",Упаковка,3.0,1.0
3644,"ЖИГУЛЕВСKОЕ Пиво свет фильт паст4%0,",Алкоголь,25.9,5.0
3644,CHEETOS кукуруз. палочка вкус кетчуп,Снеки,31.9,2.0
3644,LAYS Max чипсы сметана лук 80г(Фрито,Снеки,40.9,2.0
3645,3379784 Пакет-майка КАРУСЕЛЬ 65*40см,Упаковка,6.04,1.0
3645,*43693 Вода ШИШКИН ЛЕС питьевая 5л,Напитки,49.9,1.0
3645,3026293 Палочки КУЗЯ ЛАКОМКИН 85г,Чай и сладкое,26.49,1.0
3645,2133628 Творог ПРОСТОКВАШИНО 9% 220г,Молочка,95.98,2.0
3645,2173555 Куриное филе ПЕТЕЛИНО 1кг,Мясо и птица,289.0,0.946
3645,3472076 Крупа АЛТАЙСКАЯ СКАЗКА 400г,Бакалея,37.99,2.0
3645,3491081 Вата МУМИ-СЛАСТИ сахарная 20г,Чай и сладкое,31.99,6.0
3645,3497959 Лаваш КОЛОМЕНСКОЕ 360г,Хлеб,35.99,1.0
3645,3453598 Хлеб НАСТЮША БЕЛЫЙ 380г,Хлеб,11.99,1.0
3645,3231971 Томаты 1кг,Овощи и фрукты,80.0,0.696
3645,*3445643 Салат ЛИСТОВОЙ 1шт,Овощи и фрукты,59.9,1.0
3645,3472035 Прод.сыр.КРУГЛЫЙ ГОД 200г,Гастрономия,28.5,1.0
3645,*3444424 Огурцы длинноплодные 1шт,Овощи и фрукты,49.9,1.0
3646,Майонез Провансаль 65% 800г ве,Бакалея,123.44,1.0
3646,Сухари Посольство вкусной еды,Чай и сладкое,29.07,1.0
3646,Круассаны МасКа Бейкер Стрит с,Чай и сладкое,45.99,1.0
3647,Л&M Блю Лэйбл пачка,Табак,109.0,2.0
3648,*3630676 ХОР.ДЕЛО Филе грудки ЦБ охл.1кг,Мясо и птица,219.0,0.986
3648,3404092 СЕЛЯН.Хлеб СТОЛИЧ.нар.пол.320г,Хлеб,21.9,1.0
3648,3267941 ЯШКИНО Трубочки ваф.орех.190г,Чай и сладкое,55.0,1.0
3648,47642 Мандарины                   1кг,Овощи и фрукты,89.9,1.45
3648,50911 Груши КОНФЕРЕНЦИЯ           1кг,Овощи и фрукты,159.0,1.265
3648,*3016783 ПРОСТОКВАШ.Творог обрам 5% 220г,Молочка,69.9,2.0
3648,3631156 Р.ВК.Сыр ОРЕХОВЫЙ 45% 250г,Молочка,194.0,1.0
3648,*3182853 Яйца кур.С0 стол.фас.10шт,Мясо и птица,45.9,1.0
3649,Бонд Стрит Компакт Блю пачка,Табак,93.0,1.0
3650,Соломка Saltletts соленая 75г,Снеки,19.62,1.0
3650,Сухарики ржаные Три корочки сы,Снеки,13.38,1.0
3651,Напиток Pepsi-Cola б/алк газ 1,Напитки,89.99,1.0
3651,"Водка Талка 0,7л  40%",Алкоголь,378.51,1.0
3652,Освежитель воздуха Glade После,Для дома,89.99,1.0
3652,Миф авт. Морозная свежесть 400,Для дома,46.69,1.0
3652,Чайник дисковый HOME ELEMENT H,Для дома,389.82,1.0
3653,"Пивной напиток Миллер 4,7% 0,5",Алкоголь,49.88,4.0
3653,Вода минеральная ВБД Ессентуки,Напитки,44.99,1.0
3653,Чипсы кукурузные Carambas со в,Снеки,79.99,1.0
3654,"Шашлык куриный ""Нежный"" П/Ф",Кулинария,179.08,1.018
3654,"Шашлык куриный ""Нежный"" П/Ф",Кулинария,179.55,0.942
3654,Крупа греча ТЧН! ядрица 800г,Бакалея,31.06,1.0
3655,Парламент Аква Блю пачка,Табак,153.0,1.0
3655,Зажигалка Аmatti Eleсtronik,Для дома,27.9,1.0
3656,Пакет майка средний,Упаковка,4.9,1.0
3656,Водка  Особая Зелёная Марка Ке,Алкоголь,248.82,1.0
3656,Сельдь неразд с/с цена за 100г,Гастрономия,219.0,0.378
3657,Виноград белый с/к кг,Овощи и фрукты,269.0,0.862
3657,Вино Сира. Рафаль геогр.указ.,Алкоголь,298.72,1.0
3657,Пакет майка средний,Упаковка,4.9,1.0
3658,Настойка сладкая Морошка медов,Алкоголь,278.02,1.0
3658,Стакан-непроливайка ТЧН!,Дети,14.99,2.0
3659,Напиток ТЧН! Холодный чай зеле,Напитки,13.01,1.0
3659,Карамель Chupa Chups XXL Трио,Чай и сладкое,17.91,1.0
3659,Жевательная резинка Orbit Whit,Здоровье,22.58,1.0
3660,"Пиво ""Оболонь Светлое"" светлое",Алкоголь,119.5,1.0
3661,Сухарики ржаные Три корочки сы,Снеки,13.38,1.0
3661,Чипсы Lay's Сыр 80г,Снеки,35.63,1.0
3661,Чипсы Lay's Белые грибы/Сметан,Снеки,35.99,1.0
3662,Напиток Pepsi-Cola б/алк газ 1,Напитки,43.99,1.0
3662,Инструмент для очистки ногтя Z,Для дома,138.51,1.0
3663,Водка от Деда Мороза Премиум 4,Алкоголь,229.0,1.0
3664,Огурцы длинноплодные вес 1кг,Овощи и фрукты,159.99,0.356
3664,Батон СЫКТЫВКАРХЛЕБ Нарезн нарезан 350г,Хлеб,37.89,1.0
3664,Кукуруза 6 СОТОК 425мл,Овощи и фрукты,45.99,1.0
3664,Майонез MR.RICCO Провансаль 67% д/п 400г,Бакалея,59.99,1.0
3664,Крабовые пал РУССКОЕ МОРЕ имит охл 200г,Гастрономия,69.01,1.0
3664,Рис 365 ДНЕЙ Круглозерный 800г,Бакалея,35.39,1.0
3664,Лук красный вес 1кг,Овощи и фрукты,39.99,0.16
3664,Яйцо кур ПФ ЗЕЛЕНЕЦКАЯ С1 в лотке 10шт,Мясо и птица,59.99,1.0
3664,Пакет ЛЕНТА средний майка 12кг,Упаковка,6.49,1.0
3664,Напиток б/а PEPSI Пепси-Кола с/газ.2.25L,Напитки,59.89,1.0
3665,Жев. резинка ORBIT Клубника банан XXL20г,Здоровье,32.99,1.0
3665,"Жев рез JUICY FRUIT Фруктовый микс 15,9г",Здоровье,35.49,1.0
3665,"Молоко СЫКТЫВКАРСК Рос лакт 3,2%т/п 1000",Молочка,52.29,1.0
3665,Печенье ЧИСТОПОЛ ХЗ Сэнд с кок в гл1000г,Чай и сладкое,136.23,1.0
3666,Пакет ЛЕНТА средний майка 12кг,Упаковка,6.49,1.0
3666,Семечки ЗЕЛЕН ПОПУГ отборные черные 300г,Снеки,99.99,1.0
3666,"Молоко КРАСНОГОРСК Росс ГОСТ 2,5% 900мл",Молочка,50.51,2.0
3666,Сухарики ХРУСTEAM сметана 130г,Снеки,35.79,1.0
3666,Сухарики ХРУСТЕАМ Багет возд кор краб 60,Снеки,28.49,1.0
3666,Сухарики ОТ МАРТИНА бекон 60г,Снеки,22.99,1.0
3666,Шоколад  ALPEN GOLD Молочный черника 90г,Чай и сладкое,32.49,2.0
3666,"Напиток к/м ИМУНЕЛЕ лес.ягоды 1,2% 100г",Молочка,16.99,6.0
3666,Жев. рез MENTOS Тутти-фрутти б/сах54,Здоровье,93.39,1.0
3666,Сумка ЛЕНТА хоз 44х42х21 см белая AO042,Упаковка,49.9,1.0
3667,Вода пит. Краснозатонск.Сереб.н/газ.0.5L,Напитки,19.19,1.0
3667,"Жев. резинка ORBIT Белосн Нежн Мята13,6г",Здоровье,21.91,1.0
3668,Пакет ЛЕНТА майка 9кг,Упаковка,3.19,1.0
3668,Перец красный вес 1кг,Овощи и фрукты,119.99,0.566
3668,Ананасы кусочки в сиропе 580 мл,Чай и сладкое,58.99,1.0
3668,Хлеб СЫКТЫВКАРХЛЕБ Мультисид нар 170г,Хлеб,31.89,2.0
3668,Помело 1кг,Овощи и фрукты,80.09,1.038
3669,Водка РУССКАЯ ВАЛЮТА алк.38% 0.25L,Алкоголь,104.67,1.0
3669,"Молоко СЫКТЫВ паст пит  3,2% т/п1000 мл",Молочка,27.34,1.0
3669,Печенье ПОСИДЕЛК Овсяное с шок кусоч310г,Чай и сладкое,69.99,1.0
3670,Нож ECOS туристический складной EX-GBS01,Для дома,218.69,1.0
